100,101,102
100,100,100
99.9995,100,100
99.999,100,100
99.9985,100,100
99.998,100,100
99.9975,100,100
99.997,100,100
99.9965,100,100
99.996,100,100
99.9955,100,100
99.995,100,100
99.9945,100,100
99.994,100,100
99.9936,100,100
99.9931,100,100
99.9926,100,100
99.9921,100,100
99.9916,100,100
99.9911,100,100
99.9906,100,100
99.9901,100,100
99.9896,100,100
99.9891,100,100
99.9886,100,100
99.9881,100,100
99.9876,100,100
99.9871,100,100
99.9866,100,100
99.9861,100,100
99.9856,100,100
99.9851,100,100
99.9846,100,100
99.9841,100,100
99.9836,100,100
99.9831,100,100
99.9826,100,100
99.9821,100,100
99.9817,100,100
99.9812,100,100
99.9807,100,100
99.9802,100,100
99.9797,100,100
99.9792,100,100
99.9787,100,100
99.9782,100,100
99.9777,100,100
99.9772,100,100
99.9767,100,100
99.9762,100,100
99.9757,100,100
99.9752,100,100
99.9747,100,100
99.9742,100,100
99.9737,100,100
99.9732,100,100
99.9727,100,100
99.9722,100,100
99.9717,100,100
99.9712,100,100
99.9707,100,100
99.9702,100,100
99.9697,100,100
99.9693,100,100
99.9688,100,100
99.9683,100,100
99.9678,100,100
99.9673,100,100
99.9668,100,100
99.9663,100,100
99.9658,100,100
99.9653,100,100
99.9648,100,100
99.9643,100,100
99.9638,100,100
99.9633,100,100
99.9628,100,100
99.9623,100,100
99.9618,100,100
99.9613,100,100
99.9608,100,100
99.9603,100,100
99.9598,100,100
99.9593,100,100
99.9588,100,100
99.9583,100,100
99.9578,100,100
99.9574,100,100
99.9569,100,100
99.9564,100,100
99.9559,100,100
99.9554,100,100
99.9549,100,100
99.9544,100,100
99.9539,100,100
99.9534,100,100
99.9529,100,100
99.9524,100,100
99.9519,100,100
99.9514,100,100
99.9509,100,100
99.9504,100,100
99.9499,100,100
99.9494,100,100
99.9489,100,100
99.9484,100,100
99.9479,100,100
99.9473,100,100
99.9468,100,100
99.9463,100,100
99.9458,100,100
99.9453,100,100
99.9448,100,100
99.9443,100,100
99.9438,100,100
99.9433,100,100
99.9427,100,100
99.9422,100,100
99.9417,100,100
99.9412,100,100
99.9407,100,100
99.9402,100,100
99.9397,100,100
99.9392,100,100
99.9387,100,100
99.9381,100,100
99.9376,100,100
99.9371,100,100
99.9366,100,100
99.9361,100,100
99.9356,100,100
99.9351,100,100
99.9346,100,100
99.9341,100,100
99.9336,100,100
99.933,100,100
99.9325,100,100
99.932,100,100
99.9315,100,100
99.931,100,100
99.9305,100,100
99.93,100,100
99.9295,100,100
99.929,100,100
99.9284,100,100
99.9279,100,100
99.9274,100,100
99.9269,100,100
99.9264,100,100
99.9259,100,100
99.9254,100,100
99.9249,100,100
99.9244,100,100
99.9238,100,100
99.9233,100,100
99.9228,100,100
99.9223,100,100
99.9218,100,100
99.9213,100,100
99.9208,100,100
99.9203,100,100
99.9198,100,100
99.9192,100,100
99.9187,100,100
99.9182,100,100
99.9177,100,100
99.9172,100,100
99.9167,100,100
99.9162,100,100
99.9157,100,100
99.9152,100,100
99.9147,100,100
99.9141,100,100
99.9136,100,100
99.9131,100,100
99.9126,100,100
99.9121,100,100
99.9116,100,100
99.9111,100,100
99.9106,100,100
99.9101,100,100
99.9095,100,100
99.909,100,100
99.9085,100,100
99.908,100,100
99.9075,100,100
99.907,100,100
99.9065,100,100
99.906,100,100
99.9055,100,100
99.9049,100,100
99.9044,100,100
99.9039,100,100
99.9034,100,100
99.9029,100,100
99.9024,100,100
99.9019,100,100
99.9014,100,100
99.9009,100,100
99.9004,100,100
99.8998,100,100
99.8993,100,100
99.8988,100,100
99.8983,100,100
99.8978,100,100
99.8973,100,100
99.8968,100,100
99.8963,100,100
99.8958,100,100
99.8953,100,100
99.8948,100,100
99.8943,100,100
99.8938,100,100
99.8933,100,100
99.8928,100,100
99.8923,100,100
99.8917,100,100
99.8912,100,100
99.8907,100,100
99.8902,100,100
99.8897,100,100
99.8892,100,100
99.8887,100,100
99.8882,100,100
99.8877,100,100
99.8872,100,100
99.8867,100,100
99.8862,100,100
99.8857,100,100
99.8852,100,100
99.8847,100,100
99.8842,100,100
99.8837,100,100
99.8831,100,100
99.8826,100,100
99.8821,100,100
99.8816,100,100
99.8811,100,100
99.8806,100,100
99.8801,100,100
