100,101,102
100,100,100
99.9995,100,100
99.9991,100,100
99.9986,100,100
99.9982,100,100
99.9977,100,100
99.9972,100,100
99.9968,100,100
99.9963,100,100
99.9959,100,100
99.9954,100,100
99.9949,100,100
99.9945,100,100
99.994,100,100
99.9936,100,100
99.9931,100,100
99.9926,100,100
99.9922,100,100
99.9917,100,100
99.9913,100,100
99.9908,100,100
99.9903,100,100
99.9899,100,100
99.9894,100,100
99.989,100,100
99.9885,100,100
99.988,100,100
99.9876,100,100
99.9871,100,100
99.9867,100,100
99.9862,100,100
99.9857,100,100
99.9853,100,100
99.9848,100,100
99.9843,100,100
99.9839,100,100
99.9834,100,100
99.983,100,100
99.9825,100,100
99.982,100,100
99.9816,100,100
99.9811,100,100
99.9807,100,100
99.9802,100,100
99.9797,100,100
99.9793,100,100
99.9788,100,100
99.9784,100,100
99.9779,100,100
99.9774,100,100
99.977,100,100
99.9765,100,100
99.9761,100,100
99.9756,100,100
99.9751,100,100
99.9747,100,100
99.9742,100,100
99.9738,100,100
99.9733,100,100
99.9728,100,100
99.9724,100,100
99.9719,100,100
99.9715,100,100
99.971,100,100
99.9705,100,100
99.9701,100,100
99.9696,100,100
99.9692,100,100
99.9687,100,100
99.9682,100,100
99.9678,100,100
99.9673,100,100
99.9669,100,100
99.9664,100,100
99.9659,100,100
99.9655,100,100
99.965,100,100
99.9646,100,100
99.9641,100,100
99.9636,100,100
99.9632,100,100
99.9627,100,100
99.9623,100,100
99.9618,100,100
99.9613,100,100
99.9609,100,100
99.9604,100,100
99.96,100,100
99.9595,100,100
99.959,100,100
99.9586,100,100
99.9581,100,100
99.9577,100,100
99.9572,100,100
99.9567,100,100
99.9563,100,100
99.9558,100,100
99.9553,100,100
99.9549,100,100
99.9544,100,100
99.954,100,100
99.9535,100,100
99.953,100,100
99.9526,100,100
99.9521,100,100
99.9516,100,100
99.9512,100,100
99.9507,100,100
99.9502,100,100
99.9498,100,100
99.9493,100,100
99.9488,100,100
99.9484,100,100
99.9479,100,100
99.9474,100,100
99.947,100,100
99.9465,100,100
99.946,100,100
99.9456,100,100
99.9451,100,100
99.9446,100,100
99.9442,100,100
99.9437,100,100
99.9432,100,100
99.9428,100,100
99.9423,100,100
99.9418,100,100
99.9414,100,100
99.9409,100,100
99.9404,100,100
99.94,100,100
99.9395,100,100
99.939,100,100
99.9386,100,100
99.9381,100,100
99.9376,100,100
99.9372,100,100
99.9367,100,100
99.9362,100,100
99.9358,100,100
99.9353,100,100
99.9348,100,100
99.9344,100,100
99.9339,100,100
99.9334,100,100
99.933,100,100
99.9325,100,100
99.932,100,100
99.9316,100,100
99.9311,100,100
99.9306,100,100
99.9302,100,100
99.9297,100,100
99.9292,100,100
99.9288,100,100
99.9283,100,100
99.9278,100,100
99.9274,100,100
99.9269,100,100
99.9264,100,100
99.926,100,100
99.9255,100,100
99.925,100,100
99.9246,100,100
99.9241,100,100
99.9236,100,100
99.9232,100,100
99.9227,100,100
99.9222,100,100
99.9218,100,100
99.9213,100,100
99.9208,100,100
99.9204,100,100
99.9199,100,100
99.9194,100,100
99.919,100,100
99.9185,100,100
99.918,100,100
99.9176,100,100
99.9171,100,100
99.9166,100,100
99.9162,100,100
99.9157,100,100
99.9152,100,100
99.9148,100,100
99.9143,100,100
99.9138,100,100
99.9134,100,100
99.9129,100,100
99.9124,100,100
99.912,100,100
99.9115,100,100
99.911,100,100
99.9106,100,100
99.9101,100,100
99.9096,100,100
99.9092,100,100
99.9087,100,100
99.9082,100,100
99.9078,100,100
99.9073,100,100
99.9068,100,100
99.9064,100,100
99.9059,100,100
99.9054,100,100
99.905,100,100
99.9045,100,100
99.904,100,100
99.9036,100,100
99.9031,100,100
99.9026,100,100
99.9022,100,100
99.9017,100,100
99.9012,100,100
99.9008,100,100
99.9003,100,100
99.8998,100,100
99.8994,100,100
99.8989,100,100
99.8984,100,100
99.898,100,100
99.8975,100,100
99.897,100,100
99.8966,100,100
99.8961,100,100
99.8956,100,100
99.8952,100,100
99.8947,100,100
99.8942,100,100
99.8938,100,100
99.8933,100,100
99.8928,100,100
99.8924,100,100
99.8919,100,100
99.8914,100,100
99.891,100,100
99.8905,100,100
99.89,100,100
99.8896,100,100
99.8891,100,100
