256 0 9.9657
256 2 9.44759
256 4 9.00493
256 6 8.58852
256 8 7.69316
256 10 7.55698
512 0 9.91894
512 2 9.36208
512 4 8.94313
512 6 8.73776
512 8 8.32413
512 10 7.38778
1024 0 9.83465
1024 2 9.27128
1024 4 8.9773
1024 6 8.54418
1024 8 7.933
1024 10 7.82619
2048 0 9.00317
2048 2 8.42074
2048 4 7.97882
2048 6 7.68291
2048 8 7.28119
2048 10 6.89246
4096 0 2.51423
4096 2 1.83783
4096 4 1.45477
4096 6 1.02036
4096 8 0.290412
4096 10 0.245095
